Insira o Cupom,,,,
9788538084686,1.001 coisas para encontrar - Macaco sapeca,"3  4  , 9   0",5  0,"1  7  , 4   5"
9788538074809,1.001 coisas para encontrar - Piratas,"3  4  , 9   0",5  0,"1  7  , 4   5"
9788538084679,1.001 coisas para encontrar - Show de talentos,"3  4   , 9  0",5   0,"1   7  , 4  5"
9788538084693,1.001 coisas para encontrar - Veículos,"3  4   , 9  0",5   0,"1   7  , 4  5"
9788538074939,Recordes do homem,"2  9  , 9   0",5  0,"1  4  , 9   5"
9788538086901,Dinossauros do Cretáceo,"4   4  , 9  0",5  0,"2   2  , 4  5"
9788538086680,Dinossauros do Jurássico,"4   4  , 9  0",5  0,"2   2  , 4  5"
9788538060253,O grande livro de arte,"4  9  , 9  0",5  0,"2  4  , 9  5"
9788538061373,O grande livro de música,"4   9  , 9  0",5  0,"2  4  , 9  5"
9788538076070,Animais,"3   9  , 9  0",5  0,"1  9  , 9  5"
9788538078531,Atividades com E.V.A.,"2  9  , 9   0",5  0,"1  4  , 9   5"
9788538078548,Atividades com feltro,"2  9  , 9  0",5  0,"1  4  , 9  5"
9788538078555,Penteados para crianças,"2  9   , 9  0",5   0,"1   4  , 9  5"
9788538078562,Unhas decoradas,"2  9  , 9   0",5  0,"1  4  ,  9  5"
9788538091431,O livro do meu Pet,"5   4  , 9  0",5  0,"2   7  , 4  5"
9788538026303,101 perguntas e respostas,"2  9  , 9   0",5  0,"1  4  , 9   5"
9788538026259,Descobrindo as garotas,"2  9  ,  9  0",5  0,"1  4  ,  9  5"
9788538026938,Descobrindo os garotos,"2  9  , 9  0",5  0,"1  4  , 9  5"
9786555002881,Alfabeto,"3   4  , 9  0",5   0,"1   7  , 4  5"
9786555002874,Cores,"3   4  , 9  0",5  0,"1  7  , 4  5"
9786555002898,First words,"3  4  , 9   0",5  0,"1  7  ,  4  5"
9786555002928,Números,"3  4   , 9  0",5   0,"1  7   , 4  5"
9786555002065,O Pequeno Príncipe - Primeiras palavras,"3  4  , 9  0",5  0,"1  7  , 4  5"
9786555001693,Peppa Pig - Primeiras palavras,"3  4   , 9  0",5   0,"1   7  , 4  5"
9786555002911,Primeiras palavras,"3  4  ,  9  0",5  0,"1  7  ,  4  5"
9788538081470,Animais,"2   4  , 9  0",5  0,"1  2  , 4  5"
9788538090588,Grandes heroínas da Bíblia,"2  4  ,  9  0",5  0,"1  2   , 4  5"
9788538090595,Grandes Heróis da Bíblia,"2  4  ,  9  0",5  0,"1  2   , 4  5"
9788538081487,Histórias inesquecíveis,"2   4  , 9  0",5  0,"1  2  , 4  5"
9788538088455,Lindas orações para meninas,"2  4   , 9  0",5   0,"1  2   , 4  5"
9788538091042,Lindas orações para meninos,"2  4  ,  9  0",5  0,"1  2  ,  4  5"
9788538060840,Meu primeiro livro de contos,"2  4  , 9   0",5  0,"1  2  , 4   5"
9788538060857,Meu primeiro livro de fadas,"2  4   , 9  0",5   0,"1   2  , 4  5"
9788538060864,Meus 100 primeiros números,"2  4   , 9  0",5   0,"1   2  , 4  5"
9788538091899,Os Três Porquinhos,"2  4   , 9  0",5   0,"1  2   , 4  5"
9786555002485,As maravilhas de Deus,"2  4  , 9  0",5  0,"1  2  , 4   5"
9786555005912,Minha primeira Bíblia - meninas,"2  4  , 9  0",5  0,"1  2  , 4   5"
9786555005929,Minha primeira Bíblia - meninos,"2  4  , 9  0",5  0,"1  2  , 4  5"
9786555005936,Minha primeira Bíblia de palavras ilustradas,"2  4  , 9  0",5  0,"1  2  , 4   5"
9786555004281,3 Palavrinhas - Vamos orar juntos,"2  4  , 9   0",5  0,"1  2  ,  4  5"
9788538087250,Fisher-Price - Brincar e dormir,"2   4  , 9  0",5  0,"1   2  , 4  5"
9786555006148,Fisher-Price - O dia a dia dos animais,"2  4  , 9  0",5  0,"1  2  , 4  5"
9786555006155,Fisher-Price - Os meios de transporte preferidos,"2   4  , 9  0",5  0,"1  2  , 4  5"
9788538086048,Galinha Pintadinha Mini - Festa dos balões,"2  4  ,  9  0",5  0,"1  2   , 4  5"
9788538086031,Galinha Pintadinha Mini - Planeta Violeta,"2   4  , 9  0",5  0,"1   2  , 4  5"
9788538074762,Histórias bíblicas para crianças,"2  4   , 9  0",5   0,"1   2  , 4  5"
9788538065579,Histórias bíblicas para meninas,"2  4  , 9  0",5  0,"1  2  , 4  5"
9788538065562,Histórias bíblicas para meninos,"2   4  , 9  0",5  0,"1  2  , 4  5"
9786555004304,O Pequeno Príncipe - Meu primeiro Pequeno Príncipe,"2  4   , 9  0",5   0,"1   2  , 4  5"
9788538084945,Orações para crianças,"2   4  , 9  0",5  0,"1  2  , 4  5"
9788538065586,Orações para meninos,"2  4  , 9  0",5  0,"1  2  , 4  5"
9788538087335,Patati Patatá - Aprendendo a compartilhar,"2  4  , 9   0",5  0,"1  2  ,  4  5"
9788538087328,Patati Patatá - Praticando boas maneiras,"2  4   , 9  0",5   0,"1  2   , 4  5"
9788538079385,Animais da Bíblia,"2  4   , 9  0",5   0,"1   2  , 4  5"
9788538079415,Histórias de Jesus,"2   4  , 9  0",5  0,"1   2  , 4  5"
9786555005684,Cartilha Crescer - Alfabeto,"2  9  , 9   0",5  0,"1  4  ,  9  5"
9786555002409,Caminho das letras,"3  4  , 9  0",5  0,"1  7  , 4  5"
9786555007534,Apoio Escolar - Aprenda a escrever,"2  9  , 9  0",5  0,"1  4  , 9   5"
9786555007589,Apoio Escolar - Aprenda a letra cursiva,"1  9  ,  9  0",5  0,"9  ,  9  5"
9786555007596,Apoio Escolar - Aprenda a letra de forma,"1  9   , 9  0",5   0,"9   , 9  5"
9786555007602,Apoio Escolar - Aprenda a Tabuada,"1   9  , 9  0",5  0,"9  , 9  5"
9786555007572,Apoio Escolar - Aprenda Caligrafia,"2   9  , 9  0",5   0,"1   4  , 9  5"
9786555007541,Apoio Escolar - Aprenda Matemática,"2   9  , 9  0",5  0,"1   4  , 9  5"
9786555007558,Apoio Escolar - Aprenda o Alfabeto,"2   9  , 9  0",5   0,"1   4  , 9  5"
9788538068563,Letra bastão,"2   , 9  0",5  0,"1  , 4  5"
9788538068570,Letra cursiva,"2  , 9   0",5  0,"1  ,  4  5"
9788538068587,Letra de forma,"2   , 9  0",5   0,"1   , 4  5"
9788538068594,Numerais,"2   , 9  0",5  0,"1  , 4  5"
9788538077770,Hot Wheels - Um desafio emocionante,"2  9  , 9   0",5  0,"1  4  , 9   5"
9788538079217,Meu amigo Jesus,"2  9   , 9  0",5   0,"1  4   , 9  5"
9788538078159,A arca de Noé,"1  9  , 9  0",5  0,"9  , 9  5"
9786555000207,A criação,"1  9   , 9  0",5   0,"9   , 9  5"
9788538063834,Animais de estimação,"1  9  , 9   0",5  0,"9  , 9   5"
9788538077879,Barbie - Festa de aniversário,"1  9   , 9  0",5   0,"9   , 9  5"
9788538077886,Barbie Dreamtopia - O mundo dos sonhos,"1  9  , 9   0",5  0,"9  , 9   5"
9788538077893,Bubu e as Corujinhas - Uma família especial,"1   9  , 9  0",5  0,"9  , 9  5"
9786555000030,Conhecendo os animais,"1   9  , 9  0",5  0,"9  , 9  5"
9786555000238,Daniel e os leões,"1  4  , 9   0",5  0,"7  , 4   5"
9788538084877,DC Super Friends - Um time de heróis,"1  9  ,  9  0",5  0,"9  ,  9  5"
9786555000115,Dinossauros,"1  9  , 9   0",5  0,"9  , 9   5"
9788538063841,Fadas brilhantes,"1   9  , 9  0",5  0,"9  , 9  5"
9786555000054,Folclore brasileiro,"1  9  , 9  0",5  0,"9  , 9  5"
9788538077909,Hot Wheels - Veículos eletrizantes,"1  9  , 9   0",5  0,"9  , 9   5"
9788538083290,Masha e o Urso - Cores com os amigos,"1  9   , 9  0",5   0,"9   , 9  5"
9788538084891,Mulher Maravilha - Conhecendo a super-heroína,"1  9  , 9   0",5  0,"9  , 9  5"
9788538078142,O nascimento de Jesus,"1  9   , 9  0",5   0,"9   , 9  5"
9788538069140,O Show da Luna - De onde vem o arco-íris?,"1   9  , 9  0",5  0,"9  , 9  5"
9788538082538,Patrulha Canina - A competição de Marshall,"1  9  , 9  0",5  0,"9  , 9  5"
9788538082521,Patrulha Canina - O novo amigo da Patrulha,"1  9  , 9  0",5  0,"9  , 9  5"
9788538083283,PJ Masks - Universo dos heróis,"1   9  , 9  0",5  0,"9   , 9  5"
9786555000146,Sítio do Picapau Amarelo - Cores do sítio,"1  9  , 9  0",5  0,"9  , 9  5"
9788538084884,Super-Homem - Quem sou eu?,"1  9  , 9  0",5  0,"9  , 9  5"
9786555000245,Uma casa muito bem-assombrada,"1  9  , 9   0",5  0,"9  , 9   5"
9786555006186,365 cruzadas com números,"1  9  , 9   0",5  0,"9  , 9   5"
9786555006704,365 Dominós de palavras,"1  9  , 9   0",5  0,"9  , 9   5"
9786555001853,365 jogos divertidos,"1  9  , 9  0",5  0,"9  , 9  5"
9786555006254,365 Jogos divertidos - volume II,"1  9  , 9  0",5  0,"9  , 9  5"
9786555001921,365 labirintos,"1  9   , 9  0",5   0,"9   , 9  5"
9786555005127,365 Palavras cruzadas plus - volume I,"1  9  , 9  0",5  0,"9  , 9  5"
9786555005431,365 Palavras cruzadas plus - volume II,"1   9  , 9  0",5  0,"9  , 9  5"
9786555006902,365 Palavras cruzadas plus - volume III,"1   9  , 9  0",5  0,"9  , 9  5"
9786587466095,365 Palavras cruzadas plus - volume IV,"1  9   , 9  0",5   0,"9  ,  9  5"
9786587466118,365 Palavras cruzadas plus - volume V,"1  9   , 9  0",5   0,"9   , 9  5"
9786587466101,365 Palavras cruzadas plus - volume VI,"1  9  , 9  0",5   0,"9   , 9  5"
9786587466088,365 Palavras cruzadas plus - volume VII,"1  9  , 9   0",5  0,"9  ,  9  5"
9786555000023,365 sudokus,"1  9   , 9  0",5   0,"9   , 9  5"
9786555007329,365 caça palavras - Natureza,"1  9  , 9  0",5  0,"9  , 9  5"
9786555006919,365 caça-palavras - Animais,"1   9  , 9  0",5  0,"9  , 9  5"
9786555006421,365 caça-palavras - Cidades do Brasil,"1   9  , 9  0",5  0,"9  , 9  5"
9786555001952,365 caça-palavras - Ciências,"1  9   , 9  0",5   0,"9   , 9  5"
9786555001891,365 caça-palavras - Geografia,"1  9   , 9  0",5   0,"9   , 9  5"
9786555001938,365 caça-palavras - História,"1  9  , 9  0",5  0,"9  , 9  5"
9786555007749,"365 Caça-Palavras - Países, capitais e cidades","1  9  ,  9  0",5  0,"9  ,  9  5"
9786555000993,365 caça-palavras bíblico,"1  9   , 9  0",5   0,"9   , 9  5"
9788538089803,365 caça-palavras I,"2  4  , 9   0",5  0,"1  2  , 4   5"
9788538089810,365 caça-palavras II,"2  4  , 9  0",5  0,"1  2  , 4  5"
9786555000962,365 caça-palavras português-inglês,"1  9   , 9  0",5   0,"9   , 9  5"
7908312104214,36-Caça-Letrão-difícil,"4  , 9   9",5  0,"2  , 4   9  5"
7908312104542,Revista Bíblico - 35 Caça-Fácil,"4  , 9  9",5  0,"2  , 4  9  5"
7908312103057,Revista Laser - 399 Caça Médio,"4  , 9  9",5  0,"2  , 4  9  5"
7908312103118,Revista Laser - 405 Numerex Difícil,"4   , 9  9",5  0,"2   , 4  9  5"
9786555003505,Revista Tutti Frutti - 61-CaçaMedio,"3  , 9  9",5  0,"1  , 9  9   5"
9786555003512,Revista Tutti Frutti - 62-CaçaDificil,"3   , 9  9",5  0,"1   , 9  9  5"
9786555000252,365 cruzadas diretas,"1  9  ,  9  0",5  0,"9  , 9   5"
7908312105006,Passatempos inteligentes - Nível DIFÍCIL,"9  , 9   0",5  0,"4  ,  9  5"
7908312105013,Passatempos inteligentes - Nível EXPERT,"9  , 9  0",5  0,"4  , 9   5"
7908312104986,Passatempos inteligentes - Nível FÁCIL,"9  , 9  0",5  0,"4  , 9  5"
7908312104993,Passatempos inteligentes - Nível MÉDIO,"9  , 9  0",5  0,"4  , 9  5"
9788538055389,Atlas escolar geográfico,"4   , 9  0",5  0,"2  , 4  5"
9788538075110,Atlas escolar geográfico 2017 - 48p,"1   2  , 9  0",5  0,"6  , 4  5"
9788538091196,O Show da Luna - Atlas - Viajando pelo mundo,"9   , 9  0",5   0,"4   , 9  5"
9788538091189,Turma da Mônica - Atlas - Conhecendo o mundo,"9  , 9  0",5  0,"4  , 9  5"
9788538007333,Atlas ilustrado do corpo humano,"5   , 9  0",5   0,"2   , 9  5"
9788538069119,Atlas - Mapas do Brasil,"9  ,  9  0",5   0,"4   , 9  5"
9788538069126,Atlas - Mapas do mundo,"9  , 9   0",5   0,"4   , 9  5"
9788538088035,Animais,"2   9  , 9  0",5  0,"1  4  , 9  5"
9788538088066,Números,"2  9   , 9  0",5   0,"1  4   , 9  5"
9788538088059,Opostos,"2  9  , 9   0",5  0,"1  4  , 9   5"
9788538080114,Animais da arca de Noé,"2  9  , 9  0",5  0,"1  4  , 9  5"
9788538079101,Animais da fazenda,"2  9  , 9   0",5  0,"1  4  ,  9  5"
9788538079095,Animais da selva,"2  9  ,  9  0",5  0,"1  4   , 9  5"
9788538079088,Animais de estimação,"2  9  , 9   0",5  0,"1  4  , 9   5"
9788538080138,Números,"2  9   , 9  0",5   0,"1  4   , 9  5"
9788538076803,Patrulha Canina - Brincadeiras e diversões,"2  9  ,  9  0",5  0,"1  4   , 9  5"
9788538078845,Patrulha Canina - Cores da aventura,"2  9  , 9  0",5  0,"1  4  , 9  5"
9788538078852,Patrulha Canina - Lugares,"2  9   , 9  0",5   0,"1   4  , 9  5"
9788538077183,O que você vê?,"7   4  , 9  0",5  0,"3  7  , 4  5"
9788538062936,Bob Esponja - Um dia na praia,"2  9   , 9  0",5   0,"1  4   , 9  5"
9788538088004,Bubu e as Corujinhas - Cores da floresta,"2  9  , 9   0",5  0,"1  4   , 9  5"
9788538088790,Dc Super Friends - Heróis imbatíveis,"2  9  , 9  0",5  0,"1  4  , 9   5"
9788538088806,Doki - A expedição vai começar,"2  9   , 9  0",5   0,"1   4  , 9  5"
9788538091134,Fisher Price - Cores,"2  9  , 9  0",5  0,"1  4  , 9   5"
9788538091141,Fisher-Price - Alfabeto,"2  9   , 9  0",5   0,"1   4  , 9  5"
9788538075370,Fisher-Price - Girafa,"2  9  , 9  0",5  0,"1  4  , 9  5"
9788538075356,Fisher-Price - Hipopótamo,"2  9  ,  9  0",5  0,"1  4   , 9  5"
9788538075349,Fisher-Price - Leão,"2  9  ,  9  0",5  0,"1  4  ,  9  5"
9788538090373,Fisher-Price - Números,"2  9   , 9  0",5  0,"1  4   , 9  5"
9788538067535,Galinha Pintadinha - Criaturas Pequeninas,"2  9  , 9  0",5  0,"1  4  , 9   5"
9788538083993,Masha e o Urso - Amigos de verdade,"2   9  , 9  0",5  0,"1   4  , 9  5"
9788538084006,Masha e o Urso - Dia a dia na floresta,"2  9   , 9  0",5   0,"1  4   , 9  5"
9788538056317,O Pequeno Príncipe - Aprendendo a contar!,"2  9  , 9  0",5  0,"1  4  , 9  5"
9788538056300,O Pequeno Príncipe - Um amigo especial,"2  9  , 9  0",5  0,"1  4  , 9  5"
9788538068051,O Show da Luna - Curiosidades animais,"2  9   , 9  0",5   0,"1  4   , 9  5"
9788538068068,O Show da Luna - Mistérios do céu,"2  9  ,  9  0",5  0,"1  4   , 9  5"
9788538062950,Patati Patatá - As cores da alegria,"2  9   , 9  0",5   0,"1  4   , 9  5"
9788538062943,Patati Patatá - Brincar e sorrir,"2  9  , 9   0",5  0,"1  4  , 9   5"
9788538056287,Patrulha Canina - Diversão animal,"2   9  , 9  0",5  0,"1  4  , 9  5"
9788538056294,Patrulha Canina - Filhotes prontos para a ação!,"2  9   , 9  0",5   0,"1  4   , 9  5"
9788538083511,Peppa Pig - Exercícios em família,"2  9  , 9  0",5  0,"1  4  , 9  5"
9788538083528,Peppa Pig - Praia em família,"2  9   , 9  0",5   0,"1  4   , 9  5"
9788538084020,PJ Masks - 1 2 3... já!,"2  9  , 9   0",5  0,"1  4  , 9   5"
9788538084013,PJ Masks - Cores em ação,"2   9  , 9  0",5  0,"1   4  , 9  5"
9788538031253,Tip Top - Hora de brincar,"2  9   , 9  0",5   0,"1   4  , 9  5"
9788538031260,Tip Top - Hora de dormir,"2  9  , 9  0",5  0,"1  4  , 9   5"
9788538031277,Tip Top - Os sons dos animais,"2   9  , 9  0",5  0,"1  4  , 9  5"
9788538074748,Turma da Mônica - Dia de praia,"2  9  , 9  0",5  0,"1  4  , 9  5"
9788538074755,Turma da Mônica - Praticando Esportes,"2   9  , 9  0",5  0,"1   4  , 9  5"
9788538091479,Números,"2  9   , 9  0",5   0,"1  4   , 9  5"
9788538091486,Palavras,"2  9  , 9   0",5  0,"1  4  , 9   5"
9788538067689,Jonas e a baleia,"2  4  , 9   0",5  0,"1  2  , 4   5"
9781610675550,Farm friends,"2  4   , 9  0",5  0,"1  2   , 4  5"
9781610675567,Ocean friends,"2  4  , 9   0",5  0,"1  2  ,  4  5"
9788538069218,A arca de Noé,"2  4  , 9  0",5  0,"1  2  , 4  5"
9788538081920,Meus amigos de estimação,"2   4  , 9  0",5  0,"1   2  , 4  5"
9788538069232,O nascimento de Jesus,"2  4   , 9  0",5   0,"1   2  , 4  5"
9786550970239,Bíblia sagrada - ACF - Cheios do Espírito Santo,"3  9   , 9  0",5   0,"1   9  , 9  5"
9786550970222,Bíblia sagrada - ACF - Eu venci o mundo,"3  9  , 9  0",5  0,"1  9  , 9  5"
9786550970215,Bíblia sagrada - ACF - Rei dos Reis,"3   9  , 9  0",5  0,"1   9  , 9  5"
9786550970208,Bíblia sagrada - ACF - Salmo 23,"3  9  ,  9  0",5  0,"1  9   , 9  5"
9786555006636,Bíblia para crianças,"1  4   , 9  0",5   0,"7   , 4  5"
9786555000573,Mandalas para colorir e inspirar,"2  9  , 9   0",5  0,"1  4  ,  9  5"
9786555008265,3 Palavrinhas - Colorindo com amor,"1  9   , 9  0",5   0,"9   , 9  5"
9788538093718,A Fazenda do Zenon - Colorindo a fazenda,"1  9  , 9  0",5  0,"9  , 9  5"
9788538093701,Aprenda o alfabeto,"1  9   , 9  0",5   0,"9   , 9  5"
9786555008197,Patrulha Canina - Aventura Numérica,"1   9  , 9  0",5  0,"9  , 9  5"
9786555008203,Turma da Mônica - Brincando juntos,"1  9  , 9  0",5  0,"9  , 9  5"
9786555001327,Barbie: Uma turma especial,"2   4  , 9  0",5  0,"1   2  , 4  5"
9786555001303,Desenhos animados,"2  4  , 9   0",5  0,"1  2  ,  4  5"
9786555001426,Desenhos da Bíblia,"2  4  , 9  0",5  0,"1  2  ,  4  5"
9786555001341,Desenhos divertidos,"2   4  , 9  0",5  0,"1  2  , 4  5"
9786555001402,Desenhos engraçados,"2  4  , 9   0",5  0,"1  2  , 4   5"
9786555001372,Desenhos fofos,"2  4   , 9  0",5   0,"1   2  , 4  5"
9786555001419,Hot Wheels: Motores Eletrizantes,"2  4  , 9  0",5  0,"1  2  , 4  5"
9786555001396,Jovens Titãs: Um equipe fora do comum,"2   4  , 9  0",5  0,"1   2  , 4  5"
9786555001358,Liga da Justiça: Cores da Justiça,"2  4  , 9   0",5  0,"1  2  ,  4  5"
9786555001334,O Show da Luna - Descobrir e colorir,"2  4  , 9   0",5  0,"1  2  , 4   5"
9786555001297,Peppa Pig: Momentos entre amigos,"2  4   , 9  0",5   0,"1  2   , 4  5"
9786555001310,PJ Masks: Pequenos heróis e vilões,"2  4  , 9  0",5  0,"1  2  , 4   5"
9788538000631,Ciranda cirandinha,"1  2  4  ,  9  0",5  0,"6  2  ,  4  5"
9788538032571,Coleção conhecendo e vivenciando,"1  1  9   , 9  0",5   0,"5  9   , 9  5"
7908312101718,Diário de um nerd,"4   9  , 9  0",5  0,"2   4  , 9  5"
9788538076834,Box o mundo de Norm,"5  9   , 9  0",5   0,"2   9  , 9  5"
9788538073239,Box o reino secreto - Série II,"7  4  , 9  0",5  0,"3  7  , 4   5"
9788538019787,Pedagógica contos clássicos,"1  1  9   , 9  0",5   0,"5  9  , 9  5"
9788538042808,Animais divertidos,"4  4  , 9  0",5  0,"2  2  , 4  5"
9788538089148,Barbie Dreamtopia - Um universo fantástico,"4   4  , 9  0",5  0,"2  2  , 4  5"
9788538084389,Batman - Histórias do herói,"4  4  , 9   0",5  0,"2  2  ,  4  5"
9788538084402,DC Super Friends - Trabalhando em equipe,"4   4  , 9  0",5  0,"2  2  , 4  5"
9788538069515,Detetives do Prédio Azul - O mistério mora aqui,"4  4  ,  9  0",5  0,"2  2  ,  4  5"
9788538060819,"Dora, a Aventureira - Pura diversão","4  4  ,  9  0",5  0,"2  2   , 4  5"
9788538069584,Hello Kitty - Hora de aprender,"4  4   , 9  0",5   0,"2  2   , 4  5"
9788538049135,Hot Wheels - Box 6 minilivros,"4   4  , 9  0",5  0,"2  2  , 4  5"
9788538081067,Ladybug - O segredos dos heróis,"4  4   , 9  0",5   0,"2  2   , 4  5"
9788538089124,Mini Beat Power Rockers - É hora do rock!,"4  4  , 9  0",5  0,"2  2  , 4  5"
9788538085317,Mulher Maravilha - Aventuras da super-heroína,"4  4  , 9   0",5  0,"2  2  , 4   5"
9788538069508,My Little Pony - Histórias de amizade,"4  4  , 9  0",5  0,"2  2  , 4   5"
9788538069522,O Pequeno Príncipe - Histórias especiais,"4  4  , 9  0",5  0,"2  2  , 4  5"
9788538053088,Patati Patatá - As incríveis aventuras de Patati Patatá,"4  4  , 9  0",5  0,"2  2  , 4  5"
9788538069546,Patrulha Canina - Histórias de aventura,"4  4  , 9   0",5  0,"2  2   , 4  5"
9788538081098,PJ Masks - Conheça os heróis,"4  4  ,  9  0",5  0,"2  2  ,  4  5"
9788538089322,Sítio do Picapau Amarelo,"4  4  ,  9  0",5  0,"2  2   , 4  5"
9788538088394,Super Wings - Volta ao mundo,"4   4  , 9  0",5  0,"2  2  , 4  5"
9788538084396,Super-homem - As histórias do homem de aço,"4   4  , 9  0",5  0,"2  2  , 4  5"
9788538069577,Transformers - Conhecendo a equipe,"4  4  , 9  0",5  0,"2  2  , 4   5"
9788538091035,Unicórnios,"4   4  , 9  0",5  0,"2   2  , 4  5"
7908312106379,Lupin I - Box com 7 livros com marcador de páginas,"9  9  , 9  0",5  0,"4  9  , 9  5"
7908312106386,Lupin II - Box com 7 livros com cartão postal,"9   9  , 9  0",5  0,"4  9  , 9  5"
7908312106393,Lupin III - Box com 7 livros,"9  9   , 9  0",5   0,"4  9   , 9  5"
7908312105426,Vozes da liberdade,"5  9  , 9   0",5  0,"2  9  , 9   5"
7908312103811,As extraordinárias viagens de Júlio Verne - Box com 6 livros,"8  9  , 9  0",5  0,"4  4  , 9  5"
7908312103798,As magníficas viagens de Júlio Verne - Box com 3 livros,"4  9  , 9   0",5  0,"2  4  , 9   5"
7908312103804,As maravilhosas viagens de Júlio Verne - Box com 3 livros,"4   9  , 9  0",5  0,"2  4  , 9  5"
